package_type,package_name,version,actual_label,MLP,NB,SVM
benign,canvas-rich-text,2.0.0-alpha.2,benign,benign,benign,benign
benign,@gerhobbelt##kangax-compat-table,1.0.0-9,benign,benign,benign,benign
benign,nginx-replay,1.0.3,benign,benign,benign,benign
benign,af-initials-avatar,0.0.10,benign,benign,benign,benign
benign,not-shit-web-audio,1.0.3,benign,benign,benign,benign
benign,yffmpeg,3.0.1,benign,benign,benign,benign
benign,kerassentials-reviews-discount-on-purchase-bdpen,2.0.7,benign,benign,benign,benign
benign,@incrowd##article-rendering-engine,2.10.9,benign,benign,benign,benign
benign,@sensecare##access-bar-chart,1.0.3,benign,benign,benign,benign
benign,@reskit##number,1.3.1,benign,benign,benign,benign
benign,@dove-ui##menu,0.1.2,benign,benign,benign,benign
benign,@highlight-it##react,0.0.1,benign,benign,benign,benign
benign,@spatial##nearest-point-to-line,1.0.5,benign,benign,benign,benign
benign,surreal-engine,0.4.0,benign,benign,benign,benign
benign,kumi,0.0.2,benign,benign,benign,benign
benign,spectral.js,2.0.2,benign,benign,benign,benign
benign,leaflet.zv.markercluster,1.4.1,benign,malicious,benign,benign
benign,workflow-react,2.0.0,benign,benign,benign,benign
benign,linear-gradient-parser,1.1.8,benign,benign,benign,benign
benign,hapcha-tag,1.0.7,benign,benign,benign,benign
benign,smoke-effect-react,1.0.5,benign,benign,benign,benign
benign,@stdlib##math-base-special-asech,0.3.0,benign,benign,benign,benign
benign,fgun,1.1.3,benign,benign,benign,benign
benign,meta-contract,0.4.10,benign,benign,benign,benign
benign,miniprogram-elder-transform-amend,0.0.7,benign,benign,benign,benign
benign,react-pie-menu,0.3.3,benign,benign,benign,benign
benign,@f##to-rgba,1.0.1,benign,benign,benign,benign
benign,efficy-rete-connection-path-plugin,0.3.2-alpha2,benign,benign,benign,benign
benign,react-iphone-preview,1.0.9,benign,benign,benign,benign
benign,colormangle,0.1.101,benign,benign,benign,benign
benign,swisseph,0.5.17,benign,benign,benign,malicious
benign,opal-calendar-timeline,0.17.3,benign,benign,benign,benign
benign,@steerapi##iohook,0.7.1,benign,benign,malicious,malicious
benign,@jb1011##smart-order-router,1.0.2,benign,benign,benign,benign
benign,@css-spring-animation##vue,0.16.2,benign,benign,benign,benign
benign,tcomb-form-native,0.6.20,benign,benign,benign,benign
benign,@nala-app##react-orgchart,0.0.2,benign,benign,benign,benign
benign,colorcolor,3.0.1,benign,benign,benign,benign
benign,multiple-request,1.0.1,benign,benign,benign,benign
benign,ng6-udm-chart,0.5.0,benign,benign,benign,benign
benign,oscquery,1.1.0,benign,benign,benign,benign
benign,pixi-plane,1.0.2,benign,benign,benign,benign
benign,grunt-gitbook,1.5.0,benign,benign,benign,benign
benign,@mvits##react-native-maps-osmdroid,1.0.1,benign,benign,benign,benign
benign,@iekedemus##vulgar-fraction,1.0.0,benign,benign,benign,benign
benign,nime,0.5.0,benign,benign,benign,benign
benign,ava-pwar,0.0.17,benign,benign,benign,benign
benign,@babbel##rollbar-client.js,2.1.1,benign,benign,benign,benign
benign,@lupine-software##scrolliris-readability-tracker,0.0.7,benign,benign,benign,benign
benign,@rjseibane##qrcode,1.0.0,benign,benign,benign,benign
benign,@aries-framework##redux-store,0.4.0,benign,benign,benign,benign
benign,@lnear##marco,0.0.7,benign,benign,benign,benign
benign,@hackr##chakra-ui-clickable,1.0.0-rc.9,benign,benign,benign,benign
benign,randomperson,0.1.3,benign,benign,benign,benign
benign,postcss-px-to-viewport-adapt,0.0.4,benign,benign,benign,benign
benign,@interpals##react-redux-modal,1.0.1,benign,benign,benign,benign
benign,grunt-doxication,0.0.4,benign,benign,benign,benign
benign,@getstation##zeplin-jss-extension,1.0.0,benign,benign,benign,benign
benign,base-ts-result,3.1.1,benign,benign,benign,benign
benign,@nois##react-native-modalbox,1.4.3,benign,benign,benign,benign
benign,@benlorantfy##notion-types,5.1.1,benign,benign,benign,benign
benign,@taraswap##smart-order-router,4.2.4,benign,benign,benign,benign
benign,browser-image-resizer,2.4.1,benign,benign,benign,benign
benign,pixi-easing-graph,1.1.5,benign,benign,benign,benign
benign,react-rainbow-text,1.0.3,benign,benign,benign,benign
benign,libyear-yarn,0.1.11,benign,malicious,benign,benign
benign,@weedshaker##proxifyjs,2.0.3,benign,benign,benign,benign
benign,@zuckersalzundpfeffer##gridsome-plugin-sitemap,0.6.0,benign,benign,benign,benign
benign,@carpages##react-native-root-siblings,1.2.2-0,benign,benign,benign,benign
benign,fixword,1.0.4,benign,benign,benign,benign
benign,topcoat-resin,0.5.0,benign,benign,benign,benign
benign,testbluedex-smart-order-router,3.25.0,benign,benign,benign,benign
benign,@tmugo##react-infinite-carousel,2.0.4,benign,benign,benign,benign
benign,@simuratli##rating,3.0.3,benign,benign,benign,benign
benign,@stdlib##random-array-bernoulli,0.2.1,benign,benign,benign,benign
benign,@instamenta##server-utilities,1.3.19,benign,benign,benign,benign
benign,@zero-scripts##extension.webpack-pwa,0.5.2,benign,benign,benign,benign
benign,test-dex-smart-order-router,3.26.2,benign,benign,benign,benign
benign,@graphikit##light-gauge-chart,1.1.0,benign,benign,benign,benign
benign,gdax-sim,1.5.2,benign,benign,benign,benign
benign,als-settings,0.4.3,benign,benign,benign,benign
benign,eva-plugin-hitarea-dyeing,1.0.3,benign,benign,benign,benign
benign,@ablestack##rdo,0.8.7,benign,benign,benign,benign
benign,game-rich,0.0.7,benign,benign,benign,benign
benign,react-native-scaleit,1.0.0,benign,benign,benign,benign
benign,phavuer,0.16.5,benign,benign,benign,benign
benign,@rbxts##libopen-ty,1.0.1,benign,benign,benign,benign
benign,@unstyled-react##pagination,0.0.3,benign,benign,benign,benign
benign,stratoswap-smart-order-router,0.1.0,benign,benign,benign,benign
benign,@mapbox##canvas-dial,1.0.0,benign,benign,benign,benign
benign,wilson-score-rank,2.0.2,benign,benign,benign,benign
benign,@elevatormedia##paymigo,0.1.5-alpha.7,benign,benign,benign,benign
benign,@wii##watermarkjs,2.1.2,benign,benign,benign,benign
benign,@stdlib##assert-is-unity-probability-array,0.2.2,benign,benign,benign,benign
benign,@csstools##postcss-hwb-function,4.0.8,benign,benign,benign,benign
benign,aframe-star-component,0.1.1,benign,malicious,benign,benign
benign,libsbgn.js,0.3.1,benign,benign,benign,benign
benign,@sdc-software##react-calendar-timeline,0.18.5,benign,benign,benign,benign
benign,lite-spotify-embed,1.1.1,benign,benign,benign,benign
benign,grunt-spritely-spritesmith,0.4.5,benign,benign,benign,benign
benign,@oneschema##importer,0.7.1,benign,benign,benign,benign
benign,qlearn,5.0.4,benign,benign,benign,benign
benign,tinyjs-plugin-easy-animation,0.1.3,benign,benign,benign,benign
benign,tone-cli,1.0.0,benign,benign,benign,benign
benign,grunt-sqsp,0.1.1,benign,benign,benign,benign
benign,emmet,2.4.11,benign,benign,benign,benign
benign,grunt-simple-mocha,0.4.1,benign,benign,benign,benign
benign,codemelt-retro-api-sdk,0.9.6,benign,benign,benign,benign
benign,@mirzazeyrek##node-resemble-js,1.2.1,benign,benign,benign,benign
benign,img-to-matterjs,1.0.4,benign,benign,benign,benign
benign,grunt-set-env,0.1.3,benign,benign,benign,benign
benign,exonum-client,0.18.4,benign,benign,benign,benign
benign,fibonacci-fit,0.0.115,benign,benign,benign,benign
benign,ssb-device-address,1.1.6,benign,benign,benign,benign
benign,teeleader-socketstream-2,0.4.0,benign,malicious,benign,benign
benign,@stdlib##math-base-special-ldexp,0.2.3,benign,benign,benign,benign
benign,hxm-postcss-adaptive,0.2.0,benign,benign,benign,benign
benign,ss-typescript,0.1.2,benign,benign,benign,benign
benign,groovr,0.0.3,benign,benign,benign,benign
benign,ss-jade,0.1.3,benign,benign,benign,benign
benign,modal-labrary,1.4.4,benign,benign,benign,benign
benign,mcjcloudann,1.0.0,benign,benign,benign,benign
benign,spline-keyframes,0.0.3,benign,benign,benign,benign
benign,mber-head,0.1.4,benign,benign,benign,benign
benign,gisv-cesium-heatmaps,1.0.1,benign,benign,benign,benign
benign,@gerhobbelt##qrcodejs,1.0.1-6,benign,benign,benign,benign
benign,koishi-plugin-minesweeper-ending,1.7.0,benign,benign,benign,benign
benign,opyn-v1-connector,0.0.1,benign,benign,benign,benign
benign,advanced-react-circular-slider,1.6.4,benign,benign,benign,benign
benign,vite-plugin-barrel,0.4.1,benign,benign,benign,benign
benign,@babyuewjs##core,1.0.0-alpha.1,benign,benign,benign,benign
benign,grunt-injector,1.1.0,benign,benign,benign,benign
benign,akyos-animation,1.1.19,benign,benign,benign,benign
benign,@stalwartszen##react-native-expo-blur,1.0.0,benign,benign,benign,benign
benign,grunt-bower-task,0.6.2,benign,benign,benign,benign
benign,ember-cli-addon-guard,0.2.1,benign,benign,benign,benign
benign,brawl-stars-club-tracker,1.0.3,benign,benign,benign,benign
benign,just-percentile,4.2.0,benign,benign,benign,benign
benign,@lichbt-rk##react-calendar-timeline,0.27.0,benign,benign,benign,benign
benign,sandi-ui,1.0.0-beta.13,benign,benign,benign,benign
benign,@react-three##csg,4.0.0,benign,benign,benign,benign
benign,@kphnhs##hap-toolkit,1.9.1-4.beta1,benign,malicious,benign,benign
benign,hedgehog-matrix,1.0.2,benign,benign,benign,benign
benign,teeleader-ss-less,0.2.2,benign,benign,benign,benign
benign,@abstractswap##smart-order-router,3.59.0,benign,benign,benign,benign
benign,@muratcolyaran##media,0.1.6,benign,benign,benign,benign
benign,chromath,0.0.7,benign,benign,benign,benign
benign,@krisdages##d3-interpolate,3.0.2,benign,benign,benign,benign
benign,monscii,1.1.0,benign,benign,benign,benign
benign,browserslist-ga,0.0.13,benign,benign,benign,benign
benign,array-diff-items,0.1.1,benign,benign,benign,benign
benign,grunt-sprite-css-replace,0.0.12,benign,benign,benign,benign
benign,fallingjs,0.0.13,benign,benign,benign,benign
benign,@rivo-ts##math,0.0.0-dev.20240707.5,benign,benign,benign,benign
benign,jkf,1.1.0,benign,benign,benign,benign
benign,@firstandthird##lazyload,1.0.1,benign,benign,benign,benign
benign,react-native-success-animation,1.0.2,benign,benign,benign,benign
benign,@jtlan##sm-crypto,0.0.2,benign,benign,benign,benign
benign,lootalot,1.2.3,benign,benign,benign,benign
benign,recency-tracker,1.0.0,benign,benign,benign,benign
benign,react-native-visibility-aware-list,0.1.1,benign,benign,benign,benign
benign,@rbxts##flipper,2.0.1,benign,benign,benign,benign
benign,smooth-shadows,0.1.0,benign,benign,benign,benign
benign,@chakra-xui##clickable,1.0.2,benign,benign,benign,benign
benign,react-dimmer,1.0.7,benign,benign,benign,benign
benign,icommit,0.0.20,benign,benign,malicious,malicious
benign,postcss-custom-prop-sorting,2.1.0,benign,benign,benign,benign
benign,odd-player,2.3.22,benign,benign,benign,benign
benign,wilson-score-interval,2.1.0,benign,benign,benign,benign
benign,stylelint-scales,5.0.0,benign,benign,benign,benign
benign,num-ops,1.0.2,benign,benign,benign,benign
benign,@cailiao##watermark,0.1.1,benign,benign,benign,benign
benign,iu-video,0.1.5,benign,benign,benign,benign
benign,gallery-video-picker,1.0.10,benign,benign,benign,benign
benign,electroplate,0.7.5,benign,benign,benign,benign
benign,ohlc-candles-rolling,0.0.112,benign,benign,benign,benign
benign,grunt-bom-removal,1.0.1,benign,benign,benign,benign
benign,custom-properties-parallax,1.1.3,benign,benign,benign,benign
benign,@any-touch##swipe,2.2.0,benign,benign,benign,benign
benign,@feizheng##next-shuffle,1.0.0,benign,benign,benign,benign
benign,@blackprint##nodes-pixi.js,0.4.1,benign,benign,benign,benign
benign,@compactjs##remap,1.0.1,benign,benign,benign,benign
benign,klg-mongoose-number-fix,1.0.0,benign,benign,benign,benign
benign,@types##shade-blend-color,1.0.3,benign,benign,benign,benign
benign,@brandingbrand##tcomb-form-native,0.6.20,benign,benign,benign,benign
benign,express-uglify2,2.0.7,benign,benign,benign,benign
benign,grunt-dotnet-assembly-info,1.0.19,benign,benign,benign,benign
benign,pinch-zoom-pan,4.0.3,benign,benign,benign,benign
benign,sdzh-tools,0.9.4,benign,benign,benign,benign
benign,@christinebogdan##modal-plugin-react,0.1.13,benign,benign,benign,benign
benign,drawn-shape-recognizer,1.1.1,benign,benign,benign,benign
benign,react-dynamic-geometry,0.0.10,benign,benign,benign,benign
benign,@saimin##react-modal-manager,1.0.9,benign,benign,benign,benign
benign,pipemath,1.2.1,benign,benign,benign,benign
benign,morse-player,1.0.13,benign,benign,benign,benign
benign,vietnamese-text-search,1.0.25,benign,benign,benign,benign
benign,grunt-ui-calc,0.1.2,benign,malicious,benign,benign
benign,ysyc_miniprogram,1.8.5,benign,benign,benign,benign
benign,pixi-heaven,0.4.0,benign,benign,benign,benign
benign,jquery.fajax,1.1.6,benign,benign,benign,benign
benign,vue3-qr-code-styling,1.4.6,benign,benign,benign,benign
benign,bz,0.4.5,benign,benign,benign,benign
benign,react-native-photo-view-udaan,1.5.10,benign,benign,benign,benign
benign,color-factory,1.0.2,benign,benign,benign,benign
benign,directory-tree-webpack-plugin,1.0.3,benign,benign,benign,benign
benign,@bdsx##realtimedaycycle,1.0.0,benign,benign,benign,benign
benign,bm42,0.0.6,benign,benign,benign,benign
benign,@cloudlessopenlabs##ml,0.1.1,benign,benign,benign,benign
benign,@prb##proxy,4.0.2,benign,benign,benign,benign
benign,@openeo##processes-docgen,1.5.1,benign,benign,benign,benign
benign,@mojito-inc##claim-management,1.0.2-beta.88,benign,benign,benign,benign
benign,prince-donkor-create-new-cli,0.1.9,benign,benign,benign,benign
benign,react-zeroclipboard,4.0.1,benign,benign,benign,benign
benign,creact-ui,1.0.1,benign,benign,benign,benign
benign,videojs-caption,0.4.0,benign,benign,benign,benign
benign,superminhash,1.0.0,benign,benign,benign,benign
benign,kinda,1.0.3,benign,benign,benign,benign
benign,redux-data-components,0.5.4,benign,benign,benign,benign
benign,gpxqk5,1.1.1,benign,benign,benign,benign
benign,frequency-visualizer,1.0.1,benign,benign,benign,benign
benign,hubot-flowdock-resin,0.8.0,benign,benign,benign,benign
benign,n-paths-js,0.4.5,benign,malicious,benign,benign
benign,anthony-joshua-vs-jermaine-franklin-live-stream-athomes,4.2.7,benign,benign,benign,benign
benign,@liquid-carrot##data.cjyvyspsy0000l2m932iv07k1,1.0.2,benign,benign,benign,benign
benign,react-native-layout-fn,0.1.2,benign,benign,benign,benign
benign,@aritsum##sdk-aeolix-js,0.3.4,benign,benign,benign,benign
benign,grunt-nexe,0.1.0,benign,benign,benign,benign
benign,react-native-palette,1.2.2,benign,benign,benign,benign
benign,secure-weighted-sample,1.0.0,benign,benign,benign,benign
benign,ngx-prides-payment-gateway,0.0.57,benign,benign,benign,benign
benign,@theatre##r3f,0.7.2,benign,benign,benign,benign
benign,@atom##plist,0.4.4,benign,benign,benign,benign
benign,node-waad,2.5.0,benign,benign,benign,benign
benign,polyuworld-addon-chemistry-lab,1.0.6,benign,benign,benign,benign
benign,otto-complete,3.0.11,benign,benign,benign,benign
benign,color-spacer,1.0.1,benign,benign,benign,benign
benign,es-sa,1.0.6,benign,benign,benign,benign
benign,offline-http-sync,0.1.4,benign,benign,benign,benign
benign,@stdlib##stats-base-dists-uniform-ctor,0.2.2,benign,benign,benign,benign
benign,mpvue-ripple,0.1.0,benign,benign,benign,benign
benign,homebridge-ediplug,1.0.1,benign,benign,benign,benign
benign,epsilon-equal,0.0.2,benign,benign,benign,benign
benign,bb-loading,1.0.7,benign,benign,benign,benign
benign,bind-rest,1.4.6,benign,benign,benign,benign
benign,storybook-source-link,4.0.1,benign,benign,benign,benign
benign,@avalanche##setting-spacings,4.0.0-alpha.6,benign,benign,benign,benign
benign,prostadine-au-ca-temp-rutgod-surhf,1.0.3,benign,benign,benign,benign
benign,vssal-angular,0.0.2,benign,benign,benign,benign
benign,react-native-unique-progress-advance,1.0.0,benign,benign,benign,benign
benign,web3agent-aof,1.0.0,benign,benign,benign,benign
benign,@insiris##workengine-scripting,4.8.0,benign,benign,benign,benign
benign,darshitswap-smart-order-router,1.0.0,benign,benign,benign,benign
benign,realtime-vad,1.0.0,benign,benign,benign,benign
benign,jwalsh-grunt-contrib-copy,0.4.2,benign,benign,benign,benign
benign,@knowclick##graphql-normalizr,2.10.5,benign,benign,benign,benign
benign,ember-css-transitions,4.5.0,benign,benign,benign,benign
benign,@stdlib##random-base-bernoulli,0.2.1,benign,benign,benign,benign
benign,react-native-smscode-count-down,0.1.18,benign,benign,benign,benign
benign,coc-powershell-patched,0.0.30,benign,benign,benign,benign
benign,pixel-animate-vue,1.0.12,benign,benign,benign,benign
benign,bcmath,2.3.5,benign,malicious,benign,benign
benign,@zdhsoft##tmg,0.1.4,benign,benign,benign,benign
benign,@mcro##css,2.3.10,benign,benign,benign,benign
benign,startphp,0.0.4,benign,benign,benign,benign
benign,clearbit-leadscore,1.0.2,benign,benign,benign,benign
benign,hy-contextmenu,1.1.2,benign,benign,benign,benign
benign,anthony-joshua-vs-jermaine-franklin-live-stream-daznfight-coveragetdy-todays,4.2.7,benign,benign,benign,benign
benign,@shwilliam##react-rubber-slider,0.1.4,benign,benign,benign,benign
benign,blueswarm,0.2.0,benign,benign,benign,benign
benign,angles,0.4.1,benign,benign,benign,benign
benign,react-native-vivekkiran-background-geolocation,0.5.0-alpha.39,benign,benign,benign,benign
benign,ngbs-icon,3.1.7,benign,benign,benign,benign
benign,@behaver##sidereal-time,1.1.3,benign,benign,benign,benign
benign,pelias-model-es6,5.2.0,benign,benign,benign,benign
benign,backbeam-server,0.6.10,benign,benign,benign,benign
benign,bytesized.tv,0.0.1,benign,benign,benign,benign
benign,@twicpics##react,0.3.0,benign,benign,benign,benign
benign,passport-remember-me-ext,0.0.3,benign,benign,benign,benign
benign,buy-kerassentials-with-discount-us-uk-lwxhs,2.0.7,benign,benign,benign,benign
benign,@lcorniglione##react-file-viewer,1.3.0,benign,benign,benign,benign
benign,com.ykmoon.reftools,1.0.1,benign,benign,benign,benign
benign,@nolascoin##debounce,1.0.0,benign,benign,benign,benign
benign,superrandom.js,1.0.0,benign,benign,benign,benign
benign,@pipedream##serpapi,0.1.2,benign,benign,benign,benign
benign,grunt-jqlint,0.1.2,benign,benign,benign,benign
benign,react-scrolling,1.0.2,benign,benign,benign,benign
benign,@jswork##visible-element,1.0.9,benign,benign,benign,benign
benign,vuf-star,1.0.4,benign,benign,benign,benign
