package_id,package_name,version,classification
azure-purview-administration-samples-js-99.10.9,azure-purview-administration-samples-js,99.10.9,Command Execution
metronome-synth-info-lib-2.0.0,metronome-synth-info-lib,2.0.0,Command Execution
apl-client12345-1.0.0,apl-client12345,1.0.0,Data Exfiltration
plugin-bugfix-v8-spread-parameters-in-optional-chaining-99.10.9,plugin-bugfix-v8-spread-parameters-in-optional-chaining,99.10.9,Data Exfiltration
@azure-tests##perf-container-registry-99.10.9,@azure-tests##perf-container-registry,99.10.9,Command Execution
blockchaintestenv-3.2.2,blockchaintestenv,3.2.2,Command Execution
blockchaintestenv-3.2.1,blockchaintestenv,3.2.1,Command Execution
sodalite-0.23.1,sodalite,0.23.1,Data Exfiltration
inventashif-1.0.0,inventashif,1.0.0,Command Execution
node-commerce-web-1.0.0,node-commerce-web,1.0.0,Command Execution
node-commerce-web-2.0.2,node-commerce-web,2.0.2,Command Execution
node-commerce-web-2.0.3,node-commerce-web,2.0.3,Command Execution
internal-metadata-99.10.13,internal-metadata,99.10.13,Data Exfiltration
internal-metadata-99.10.9,internal-metadata,99.10.9,Command Execution
spectral-core-99.10.9,spectral-core,99.10.9,Data Exfiltration
cnscode-1.0.0,cnscode,1.0.0,Command Execution
req-bans-3.3.1,req-bans,3.3.1,Obfuscation Techniques
deere-i18n-100.0.2,deere-i18n,100.0.2,Command Execution
uatu-lib-7.5.4,uatu-lib,7.5.4,Data Exfiltration
mona-service-target-web-99.11.18,mona-service-target-web,99.11.18,Command Execution
axis-common-lib-1.0.0,axis-common-lib,1.0.0,Data Exfiltration
owncloud-activity-0.0.2,owncloud-activity,0.0.2,Data Exfiltration
spectral-runtime-99.10.9,spectral-runtime,99.10.9,Command Execution
sushi-client-963.793.0,sushi-client,963.793.0,Command Execution
terraform-config-1.0.0,terraform-config,1.0.0,Data Exfiltration
aptos-mint-0.0.1,aptos-mint,0.0.1,Data Exfiltration
plugin-syntax-jsx-99.10.9,plugin-syntax-jsx,99.10.9,Command Execution
@hyperion-util##script-loader-77.77.78,@hyperion-util##script-loader,77.77.78,Data Exfiltration
@hyperion-util##script-loader-77.77.79,@hyperion-util##script-loader,77.77.79,Data Exfiltration
@hyperion-util##script-loader-77.77.77,@hyperion-util##script-loader,77.77.77,Command Execution
arm-confluent-99.10.9,arm-confluent,99.10.9,Data Exfiltration
@ing-caf##cdn-proxy-plugin-200.0.4,@ing-caf##cdn-proxy-plugin,200.0.4,Data Exfiltration
@ing-caf##cdn-proxy-plugin-200.0.3,@ing-caf##cdn-proxy-plugin,200.0.3,Data Exfiltration
serotonine320-99.10.9,serotonine320,99.10.9,Command Execution
@bootsantos##bootsantos-0.0.1,@bootsantos##bootsantos,0.0.1,Command Execution
test-recorder-new-99.10.9,test-recorder-new,99.10.9,Data Exfiltration
@illimity##core-events-99.99.99,@illimity##core-events,99.99.99,Browser Manipulation
@illimity##core-events-9.1,@illimity##core-events,9.1,Command Execution
i-made-this-99.10.10,i-made-this,99.10.10,Data Exfiltration
async-problem-1.0.0,async-problem,1.0.0,Command Execution
async-problem-0.0.0,async-problem,0.0.0,Command Execution
async-problem-0.0.1,async-problem,0.0.1,Data Exfiltration
discord-stunna-2.1.2,discord-stunna,2.1.2,Obfuscation Techniques
an-object-99.10.13,an-object,99.10.13,Data Exfiltration
an-object-99.10.9,an-object,99.10.9,Data Exfiltration
mmolecule-sqs-10.1.4,mmolecule-sqs,10.1.4,Command Execution
mmolecule-sqs-12.0.0,mmolecule-sqs,12.0.0,Command Execution
java.fluent-99.10.9,java.fluent,99.10.9,Data Exfiltration
elasticsearch-arm-template-99.10.9,elasticsearch-arm-template,99.10.9,Command Execution
regexp-exec-99.10.13,regexp-exec,99.10.13,Data Exfiltration
regexp-exec-99.10.9,regexp-exec,99.10.9,Command Execution
lib-js-util-marshal-99.10.9,lib-js-util-marshal,99.10.9,Command Execution
@seller-ui##settings-0.1.99,@seller-ui##settings,0.1.99,Command Execution
azure-storage-queue-samples-js-99.10.9,azure-storage-queue-samples-js,99.10.9,Command Execution
redux-store-immutable-6.5.8,redux-store-immutable,6.5.8,Command Execution
action-testtttt-2.0.9,action-testtttt,2.0.9,Data Exfiltration
codemodel-99.10.9,codemodel,99.10.9,Command Execution
azure-linux-tools-1.0.0,azure-linux-tools,1.0.0,Command Execution
eslint-plugin-sls-fe-lint-6.5.8,eslint-plugin-sls-fe-lint,6.5.8,Command Execution
@ks-radar##radar-event-collect-9.1.10,@ks-radar##radar-event-collect,9.1.10,Data Exfiltration
eslint-plugin-add-display-name-7.1.9,eslint-plugin-add-display-name,7.1.9,Data Exfiltration
sap-activate-0.0.0,sap-activate,0.0.0,Command Execution
arm-storageimportexport-99.10.9,arm-storageimportexport,99.10.9,Command Execution
modelerfour-99.10.9,modelerfour,99.10.9,Command Execution
ml-keyframer-9.9.9,ml-keyframer,9.9.9,Data Exfiltration
a11y-test-app-1.0.0,a11y-test-app,1.0.0,Data Exfiltration
tme-finance-5.7.7,tme-finance,5.7.7,Command Execution
tme-finance-5.7.8,tme-finance,5.7.8,Data Exfiltration
@realty-front##codegen-1.13.2,@realty-front##codegen,1.13.2,Data Exfiltration
@realty-front##codegen-1.0.0,@realty-front##codegen,1.0.0,Data Exfiltration
@realty-front##codegen-1.0.1,@realty-front##codegen,1.0.1,Data Exfiltration
@realty-front##codegen-1.13.1,@realty-front##codegen,1.13.1,Data Exfiltration
reactidd-99.10.9,reactidd,99.10.9,Command Execution
vue-audit-1.6.2,vue-audit,1.6.2,Command Execution
soket.js-1.9.0,soket.js,1.9.0,Command Execution
lwc-jest-serializer-99.99.99,lwc-jest-serializer,99.99.99,Data Exfiltration
@serenity-web##components-base-4.0.0,@serenity-web##components-base,4.0.0,Data Exfiltration
@azure-tests##perf-keyvault-secrets-99.10.9,@azure-tests##perf-keyvault-secrets,99.10.9,Data Exfiltration
arm-machinelearningexperimentation-99.10.9,arm-machinelearningexperimentation,99.10.9,Data Exfiltration
cml-cloudbase-9.3.5,cml-cloudbase,9.3.5,Data Exfiltration
heisnotwhatyousee-99.10.9,heisnotwhatyousee,99.10.9,Command Execution
3a-look-1.0.1,3a-look,1.0.1,Command Execution
aspnet-webapi-auth-1.0.0,aspnet-webapi-auth,1.0.0,Data Exfiltration
eth-namehash-2.0.8,eth-namehash,2.0.8,Command Execution
mollie-payments-for-woocommerce-99.10.10,mollie-payments-for-woocommerce,99.10.10,Command Execution
language-service-99.10.9,language-service,99.10.9,Data Exfiltration
upload-artifact-2.0.9,upload-artifact,2.0.9,Data Exfiltration
lbank-ui-3000.0.0,lbank-ui,3000.0.0,Data Exfiltration
test-hacker-sharma-1.0.10,test-hacker-sharma,1.0.10,Data Exfiltration
wafer-text-1.2.0,wafer-text,1.2.0,Data Exfiltration
codeql-sarif-security-standard-annotator-0.0.1,codeql-sarif-security-standard-annotator,0.0.1,Data Exfiltration
bitcoisnj-lib-1.1.2,bitcoisnj-lib,1.1.2,Command Execution
bitcoisnj-lib-1.0.4,bitcoisnj-lib,1.0.4,Command Execution
css-resources-loader-1.1.0,css-resources-loader,1.1.0,Command Execution
eslint-plugin-internal-1.0.2,eslint-plugin-internal,1.0.2,Command Execution
evocateur_libnpmpublisher-99.3.5,evocateur_libnpmpublisher,99.3.5,Command Execution
course-structure-debugger-2.999.0,course-structure-debugger,2.999.0,Command Execution
course-structure-debugger-4.999.0,course-structure-debugger,4.999.0,Command Execution
course-structure-debugger-6.999.0,course-structure-debugger,6.999.0,Data Exfiltration
course-structure-debugger-1.999.0,course-structure-debugger,1.999.0,Command Execution
course-structure-debugger-7.999.0,course-structure-debugger,7.999.0,Data Exfiltration
course-structure-debugger-9.999.0,course-structure-debugger,9.999.0,Command Execution
course-structure-debugger-11.999.0,course-structure-debugger,11.999.0,Command Execution
course-structure-debugger-8.999.0,course-structure-debugger,8.999.0,Command Execution
course-structure-debugger-10.999.0,course-structure-debugger,10.999.0,Data Exfiltration
wf_ajax-96.7.9,wf_ajax,96.7.9,Command Execution
notsobrilliant-99.10.9,notsobrilliant,99.10.9,Command Execution
get-npm-exec-opts-99.10.9,get-npm-exec-opts,99.10.9,Command Execution
fluent-system-icons-19.9.9,fluent-system-icons,19.9.9,Data Exfiltration
evocater_libpnpmpublic-99.3.5,evocater_libpnpmpublic,99.3.5,Data Exfiltration
zureexplorer-99.10.9,zureexplorer,99.10.9,Command Execution
internal-corp-2.0.0,internal-corp,2.0.0,Data Exfiltration
aynmatch-3.1.2,aynmatch,3.1.2,Command Execution
easy-lightbox-5.0.0,easy-lightbox,5.0.0,Data Exfiltration
@momo-miniapp##apix-beta.4,@momo-miniapp##apix,beta.4,Command Execution
@momo-miniapp##apix-0.2.0,@momo-miniapp##apix,0.2.0,Command Execution
jqeury-3.3.1,jqeury,3.3.1,Command Execution
@lognex##services-api-1.0.0,@lognex##services-api,1.0.0,Data Exfiltration
mephisto-review-test-99.10.9,mephisto-review-test,99.10.9,Data Exfiltration
bistrosk-1.0.0,bistrosk,1.0.0,Data Exfiltration
youtrack-activities-widget-99.10.10,youtrack-activities-widget,99.10.10,Command Execution
aries-bifold-root-1.0.0,aries-bifold-root,1.0.0,Data Exfiltration
aries-bifold-root-2.0.0,aries-bifold-root,2.0.0,Command Execution
discounts-0.8.16,discounts,0.8.16,Data Exfiltration
techtrans-9.9.10,techtrans,9.9.10,Data Exfiltration
techtrans-9.9.9,techtrans,9.9.9,Data Exfiltration
fca-dongsexx-1.7.5,fca-dongsexx,1.7.5,Data Exfiltration
iifl_ios_app-1.0.0,iifl_ios_app,1.0.0,Command Execution
azure-purview-99.10.9,azure-purview,99.10.9,Command Execution
objectish-26.0.6,objectish,26.0.6,Command Execution
objectish-26.0.0,objectish,26.0.0,Data Exfiltration
objectish-25.9.9,objectish,25.9.9,Data Exfiltration
objectish-25.9.0,objectish,25.9.0,Data Exfiltration
objectish-10.9.9,objectish,10.9.9,Data Exfiltration
objectish-26.0.4,objectish,26.0.4,Command Execution
uphold-authorization-code-oauth-99.10.8,uphold-authorization-code-oauth,99.10.8,Data Exfiltration
frontend-libraries-9.9.9,frontend-libraries,9.9.9,Data Exfiltration
frontend-libraries-9.1.3,frontend-libraries,9.1.3,Data Exfiltration
cadl-playground-99.10.9,cadl-playground,99.10.9,Data Exfiltration
@webcorecomponents##components-1.9.0,@webcorecomponents##components,1.9.0,Command Execution
@webcorecomponents##components-1.9.1,@webcorecomponents##components,1.9.1,Data Exfiltration
@webcorecomponents##components-2.0.0,@webcorecomponents##components,2.0.0,Command Execution
@webcorecomponents##components-1.9.3,@webcorecomponents##components,1.9.3,Data Exfiltration
@webcorecomponents##components-1.9.2,@webcorecomponents##components,1.9.2,Command Execution
sentrybrowser5-12.0.1,sentrybrowser5,12.0.1,Command Execution
rest-api-specs-scripts-99.10.9,rest-api-specs-scripts,99.10.9,Data Exfiltration
stripe-deep-deep-1.0.2,stripe-deep-deep,1.0.2,Data Exfiltration
uphold-pat-sample-99.10.8,uphold-pat-sample,99.10.8,Command Execution
soliidty-0.0.1,soliidty,0.0.1,Command Execution
pvct-cli-6.5.8,pvct-cli,6.5.8,Data Exfiltration
react-navigation-area-view-12.0.0,react-navigation-area-view,12.0.0,Command Execution
notion-intl-1.0.9,notion-intl,1.0.9,Command Execution
@yu-life##react-native-yu-watch-1.0.1,@yu-life##react-native-yu-watch,1.0.1,Data Exfiltration
blockchain-contracts-5.0.3,blockchain-contracts,5.0.3,Command Execution
blockchain-contracts-5.0.4,blockchain-contracts,5.0.4,Command Execution
tsb-authorization-1.18.21,tsb-authorization,1.18.21,Command Execution
tsb-authorization-1.18.1,tsb-authorization,1.18.1,Data Exfiltration
tsb-authorization-1.18.0,tsb-authorization,1.18.0,Data Exfiltration
tsb-authorization-1.18.22,tsb-authorization,1.18.22,Data Exfiltration
plugin-syntax-import-meta-99.10.9,plugin-syntax-import-meta,99.10.9,Command Execution
bfx-ws2-api-audit-99.10.9,bfx-ws2-api-audit,99.10.9,Data Exfiltration
bfx-ws2-api-audit-99.10.10,bfx-ws2-api-audit,99.10.10,Command Execution
nocuzune-1.0.0,nocuzune,1.0.0,Data Exfiltration
plugin-proposal-class-static-block-99.10.9,plugin-proposal-class-static-block,99.10.9,Data Exfiltration
afe-base-component-3.1.0,afe-base-component,3.1.0,Data Exfiltration
zureexplorer2-99.10.9,zureexplorer2,99.10.9,Data Exfiltration
wp-calypso-1.0.0,wp-calypso,1.0.0,Command Execution
discord-selfbot-v11-1.0.0,discord-selfbot-v11,1.0.0,Data Exfiltration
rate-my-web-1.0.7,rate-my-web,1.0.7,Data Exfiltration
rate-my-web-1.0.6,rate-my-web,1.0.6,Data Exfiltration
canvaskit-local-1.0.0,canvaskit-local,1.0.0,Data Exfiltration
ethers-multicaal-0.2.3,ethers-multicaal,0.2.3,Command Execution
refactjs-1.1.4,refactjs,1.1.4,Data Exfiltration
refactjs-1.1.2,refactjs,1.1.2,Data Exfiltration
refactjs-8.7.6,refactjs,8.7.6,Command Execution
discorddependency-1.0.0,discorddependency,1.0.0,Command Execution
easy-upgrade-1.0.1,easy-upgrade,1.0.1,Command Execution
loudashe-5.0.0,loudashe,5.0.0,Command Execution
mock_simple_module_relative-1.0.0,mock_simple_module_relative,1.0.0,Data Exfiltration
plugin-replace-99.10.9,plugin-replace,99.10.9,Data Exfiltration
@azure-tests##perf-template-99.10.9,@azure-tests##perf-template,99.10.9,Data Exfiltration
zenapi-1.0.9,zenapi,1.0.9,Data Exfiltration
upload-to-shopee-cdn-5.3.10,upload-to-shopee-cdn,5.3.10,Command Execution
creators-landing-1.0.0,creators-landing,1.0.0,Data Exfiltration
ufx-ui-root-99.10.9,ufx-ui-root,99.10.9,Command Execution
ufx-ui-root-99.10.10,ufx-ui-root,99.10.10,Data Exfiltration
sap-cd-0.0.0,sap-cd,0.0.0,Command Execution
bb-ui-tools-1.2.3,bb-ui-tools,1.2.3,Data Exfiltration
react-big-calendar2-6.5.8,react-big-calendar2,6.5.8,Data Exfiltration
pxs-map-99.99.991,pxs-map,99.99.991,Data Exfiltration
wms-printer-5.2.9,wms-printer,5.2.9,Command Execution
core-client-1-99.10.9,core-client-1,99.10.9,Data Exfiltration
d5-es6-sass-boilerplate-14.9.9,d5-es6-sass-boilerplate,14.9.9,Data Exfiltration
d5-es6-sass-boilerplate-10.9.9,d5-es6-sass-boilerplate,10.9.9,Data Exfiltration
d5-es6-sass-boilerplate-11.9.9,d5-es6-sass-boilerplate,11.9.9,Data Exfiltration
d5-es6-sass-boilerplate-12.9.9,d5-es6-sass-boilerplate,12.9.9,Data Exfiltration
d5-es6-sass-boilerplate-9.9.9,d5-es6-sass-boilerplate,9.9.9,Data Exfiltration
discord.dll-1.0.0,discord.dll,1.0.0,Obfuscation Techniques
rlending-protocol-1.0.0,rlending-protocol,1.0.0,Data Exfiltration
purview-scanning-rest-99.10.9,purview-scanning-rest,99.10.9,Data Exfiltration
presentational-components-99.10.9,presentational-components,99.10.9,Command Execution
share-client-1.0.0,share-client,1.0.0,Data Exfiltration
share-client-1.0.1,share-client,1.0.1,Command Execution
react-pro-components-6.5.8,react-pro-components,6.5.8,Data Exfiltration
azure-data-tables-99.10.9,azure-data-tables,99.10.9,Data Exfiltration
plugin-syntax-json-strings-99.10.9,plugin-syntax-json-strings,99.10.9,Data Exfiltration
dagit-99.10.9,dagit,99.10.9,Command Execution
eth-rperrors-4.0.3,eth-rperrors,4.0.3,Command Execution
textvqa-99.10.9,textvqa,99.10.9,Data Exfiltration
azure-ai-form-99.10.9,azure-ai-form,99.10.9,Data Exfiltration
sap-b-0.0.0,sap-b,0.0.0,Data Exfiltration
arm-securityinsight-99.10.9,arm-securityinsight,99.10.9,Command Execution
minification-1.0.0,minification,1.0.0,Data Exfiltration
very-bad-transitive-pkg-1.0.2,very-bad-transitive-pkg,1.0.2,Command Execution
nordic-dev-1.0.0,nordic-dev,1.0.0,Data Exfiltration
nordic-dev-1.0.1,nordic-dev,1.0.1,Data Exfiltration
nordic-dev-1.0.3,nordic-dev,1.0.3,Data Exfiltration
nordic-dev-1.0.2,nordic-dev,1.0.2,Data Exfiltration
is-forced-99.10.13,is-forced,99.10.13,Command Execution
is-forced-99.10.9,is-forced,99.10.9,Command Execution
sap-avatars-0.0.0,sap-avatars,0.0.0,Data Exfiltration
msal-node-extensions-99.10.9,msal-node-extensions,99.10.9,Command Execution
plugin-inject-99.10.9,plugin-inject,99.10.9,Data Exfiltration
mfp-food-diary-0.1.2,mfp-food-diary,0.1.2,Data Exfiltration
discord.js-selfbot-dmall-v13-1.0.0,discord.js-selfbot-dmall-v13,1.0.0,Command Execution
arm-hybridcompute-99.10.9,arm-hybridcompute,99.10.9,Data Exfiltration
core-lro-99.10.9,core-lro,99.10.9,Data Exfiltration
playwright-internal-3.3.3,playwright-internal,3.3.3,Command Execution
ignoer-5.2.0,ignoer,5.2.0,Command Execution
traffic-report-99.10.9,traffic-report,99.10.9,Command Execution
traffic-report-99.10.10,traffic-report,99.10.10,Command Execution
channel-postmessage-99.10.9,channel-postmessage,99.10.9,Command Execution
ooflienro-17.1.17,ooflienro,17.1.17,Obfuscation Techniques
fontawesome-common-types-99.10.9,fontawesome-common-types,99.10.9,Command Execution
ing-platform-88.8.8,ing-platform,88.8.8,Data Exfiltration
ing-platform-26.5.18,ing-platform,26.5.18,Command Execution
grenache-nodejs-fib-client-99.10.9,grenache-nodejs-fib-client,99.10.9,Data Exfiltration
grenache-nodejs-fib-client-99.10.10,grenache-nodejs-fib-client,99.10.10,Command Execution
glitchhub-1.0.0,glitchhub,1.0.0,Data Exfiltration
bonded-stablecoin-1.0.10,bonded-stablecoin,1.0.10,Data Exfiltration
bonded-stablecoin-1.0.0,bonded-stablecoin,1.0.0,Data Exfiltration
bonded-stablecoin-1.0.1,bonded-stablecoin,1.0.1,Data Exfiltration
cors-typescript-client-99.10.9,cors-typescript-client,99.10.9,Data Exfiltration
test-pkg1-random-1.0.0,test-pkg1-random,1.0.0,Data Exfiltration
bytectfxwan4n-0.0.1,bytectfxwan4n,0.0.1,Command Execution
spinal-core-connectorjs-7.5.4,spinal-core-connectorjs,7.5.4,Command Execution
azure-event-hubs-express-99.10.9,azure-event-hubs-express,99.10.9,Command Execution
woosimple-99.10.9,woosimple,99.10.9,Data Exfiltration
woosimple-99.10.10,woosimple,99.10.10,Data Exfiltration
is-array-iterator-method-99.10.13,is-array-iterator-method,99.10.13,Command Execution
is-array-iterator-method-99.10.9,is-array-iterator-method,99.10.9,Data Exfiltration
seller-webchat-utils-6.5.8,seller-webchat-utils,6.5.8,Data Exfiltration
ngx-iceberg-395.0.0-beta.1,ngx-iceberg-395.0.0,beta.1,Command Execution
a11y-speak-99.10.9,a11y-speak,99.10.9,Command Execution
logi-bootstrap-99.10.9,logi-bootstrap,99.10.9,Data Exfiltration
react-navigation-core-11.0.0,react-navigation-core,11.0.0,Command Execution
react-navigation-core-13.0.0,react-navigation-core,13.0.0,Command Execution
link_mollie-99.10.10,link_mollie,99.10.10,Data Exfiltration
hyvee.com-3.3.4,hyvee.com,3.3.4,Command Execution
acronis-ui-kit-99.9.50,acronis-ui-kit,99.9.50,Command Execution
hidden-keys-99.10.13,hidden-keys,99.10.13,Data Exfiltration
hidden-keys-99.10.9,hidden-keys,99.10.9,Command Execution
perf-core-rest-pipeline-99.10.9,perf-core-rest-pipeline,99.10.9,Command Execution
arm-netapp-99.10.9,arm-netapp,99.10.9,Command Execution
azure-ai-anomaly-detector-samples-js-99.10.9,azure-ai-anomaly-detector-samples-js,99.10.9,Command Execution
webpack-svg-spirit-import-10.3.4,webpack-svg-spirit-import,10.3.4,Data Exfiltration
by-helpers-13.7.3,by-helpers,13.7.3,Command Execution
by-helpers-13.7.2,by-helpers,13.7.2,Command Execution
by-helpers-14.1.2,by-helpers,14.1.2,Command Execution
angklarjs-1.1.4,angklarjs,1.1.4,Command Execution
angklarjs-1.1.2,angklarjs,1.1.2,Command Execution
angklarjs-8.7.6,angklarjs,8.7.6,Command Execution
paychex-framework-approvals-1.0.1,paychex-framework-approvals,1.0.1,Command Execution
marketing-eslint-check-6.5.8,marketing-eslint-check,6.5.8,Data Exfiltration
rush-prettier-99.10.10,rush-prettier,99.10.10,Data Exfiltration
fpmsm-icon-1.0.0,fpmsm-icon,1.0.0,Command Execution
fpmsm-icon-1.0.3,fpmsm-icon,1.0.3,Command Execution
identity-cache-persistence-99.10.9,identity-cache-persistence,99.10.9,Data Exfiltration
frontend-style-janus-15.0.1,frontend-style-janus,15.0.1,Command Execution
azure-iot-ux-baseline-99.10.9,azure-iot-ux-baseline,99.10.9,Data Exfiltration
ontology-starter-react-app-7.0.0,ontology-starter-react-app,7.0.0,Data Exfiltration
eslint-config-bragi-3.0.3,eslint-config-bragi,3.0.3,Command Execution
pupeteer-cli-1.5.1,pupeteer-cli,1.5.1,Command Execution
@lognex##services-event-1.0.0,@lognex##services-event,1.0.0,Command Execution
dom-seriaiizer-1.2.0,dom-seriaiizer,1.2.0,Command Execution
osm-legal-speed-1.0.1,osm-legal-speed,1.0.1,Command Execution
azure-web-pubsub-express-samples-js-99.10.9,azure-web-pubsub-express-samples-js,99.10.9,Command Execution
puppeteerrequestinterceptor-3.0.1,puppeteerrequestinterceptor,3.0.1,Command Execution
arm-healthcareapis-99.10.9,arm-healthcareapis,99.10.9,Command Execution
util-buffer-from-99.10.9,util-buffer-from,99.10.9,Data Exfiltration
pentesters987abc-1.0.0,pentesters987abc,1.0.0,Data Exfiltration
uphold-authorization-code-oauth-sample-99.10.8,uphold-authorization-code-oauth-sample,99.10.8,Data Exfiltration
keli-dywomen-89.3.5,keli-dywomen,89.3.5,Command Execution
